"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000091490",3562.17203179214,-2.1591578823628,0.3083729346365,-7.00177492849023,2.52739876625431e-12,4.40122587317021e-10,"SEL1L3","23231"
"ENSG00000178999",113.268279390698,-3.79033204121633,0.541653996842156,-6.99769975540469,2.60198938663968e-12,4.50675753118193e-10,"AURKB","9212"
"ENSG00000147138",211.57352441554,-3.92402002099775,0.56091974735558,-6.99568884764227,2.63958767442379e-12,4.54743082990572e-10,"GPR174","84636"
"ENSG00000065357",3644.46586911353,-2.33769109839206,0.334404489157867,-6.99060919989166,2.73695167610223e-12,4.67738828117727e-10,"DGKA","1606"
"ENSG00000240382",473.20890457935,-6.10591193729959,0.873490365698577,-6.99024531589007,2.74406004824467e-12,4.67738828117727e-10,NA,NA
"ENSG00000179715",694.673584479821,-2.56320587547596,0.366975749836141,-6.98467371923202,2.85518753061811e-12,4.84119586770489e-10,"PCED1B","91523"
"ENSG00000115232",721.612128815912,-2.7743871800187,0.397270317099812,-6.9836256589028,2.87657915926227e-12,4.85193058611483e-10,"ITGA4","3676"
"ENSG00000143851",1077.19093099059,-3.46559334700574,0.496430742996752,-6.98102080883499,2.93042900348214e-12,4.91701566542608e-10,"PTPN7","5778"
"ENSG00000023445",2183.7412119143,-2.82944615712685,0.405730846563094,-6.97370234749172,3.08706881648606e-12,5.15300564724948e-10,"BIRC3","330"
"ENSG00000226979",68.4176590736175,-3.52160919166434,0.505605347010227,-6.96513439283923,3.28090397563454e-12,5.44833002469291e-10,"LTA","4049"
"ENSG00000211949",2009.3432075449,-5.77365298780571,0.83021280671868,-6.9544253486349,3.54002031527028e-12,5.84847663983319e-10,NA,NA
"ENSG00000211964",434.558726318332,-5.45805958250656,0.786053855999504,-6.94362039044562,3.82176618296406e-12,6.28173568114134e-10,NA,NA
"ENSG00000211893",17614.632073605,-6.03323875162906,0.869048608176049,-6.94234901807341,3.85633014452275e-12,6.30637217948959e-10,NA,NA
"ENSG00000066294",1076.13299806524,-3.39084952959295,0.489133254018759,-6.93236352616275,4.1386675290566e-12,6.7339047028327e-10,"CD84","8832"
"ENSG00000198796",152.132693643644,-6.33790166784251,0.916390637519062,-6.91615715869934,4.64059570241145e-12,7.51263473109986e-10,"ALPK2","115701"
"ENSG00000157456",121.914167109925,-2.73229383178175,0.395947437636408,-6.90064784379479,5.17659147199337e-12,8.33845354308693e-10,"CCNB2","9133"
"ENSG00000211941",529.097709716965,-5.56960272535882,0.807780507656954,-6.89494568458207,5.38853877639591e-12,8.6366748865856e-10,NA,NA
"ENSG00000211664",129.623109529827,-6.2731740293939,0.910564651221391,-6.88932303816027,5.60585106475895e-12,8.91837231619799e-10,NA,NA
"ENSG00000109805",91.3522902544521,-3.30685232864908,0.480021089055338,-6.88897301399159,5.61965973487767e-12,8.91837231619799e-10,"NCAPG","64151"
"ENSG00000237988",89.8919919746098,-6.00957477799686,0.872587406854138,-6.88707484292335,5.69512637782294e-12,8.95664954979293e-10,NA,NA
"ENSG00000157303",383.23896295777,-2.13134846035091,0.309475563055032,-6.88696851961752,5.6993827840438e-12,8.95664954979293e-10,"SUSD3","203328"
"ENSG00000211593",1937.55938340271,-6.16600278000601,0.895422693586001,-6.88613637355149,5.73280368594094e-12,8.96543706535307e-10,NA,NA
"ENSG00000117091",611.33845710507,-3.36397491138654,0.489433290542421,-6.87320412483254,6.27756367533846e-12,9.76995127365719e-10,"CD48","962"
"ENSG00000211653",2214.40798199254,-5.87178833251589,0.854601413310703,-6.87079174110974,6.38465463158755e-12,9.88884776977041e-10,NA,NA
"ENSG00000125354",3110.73853206765,-2.10506592848194,0.306433161445669,-6.86957612077884,6.43929502920593e-12,9.92575735219608e-10,"SEPTIN6","23157"
"ENSG00000244620",10.6672694211864,-6.86017676318258,0.999044556348594,-6.86673754397484,6.56867569136772e-12,1.00769740987192e-09,NA,NA
"ENSG00000115085",1937.60711042355,-3.20548981736392,0.466922767658896,-6.86513924655232,6.64264265843064e-12,1.01421505158295e-09,"ZAP70","7535"
"ENSG00000211678",163.678427260721,-6.08398907494013,0.886516993445059,-6.86280028462554,6.75235995356242e-12,1.0261039069055e-09,NA,NA
"ENSG00000240041",580.164102046244,-5.32987654861425,0.777649761102005,-6.85382651061489,7.19002733611507e-12,1.08748319558818e-09,NA,NA
"ENSG00000116852",1191.00065574589,-2.82557599377104,0.412474347373681,-6.8503072051926,7.36915647840296e-12,1.10936796779547e-09,"KIF21B","23046"
"ENSG00000225698",82.4741431355337,-5.99678915389544,0.875681496491704,-6.8481396237339,7.4816527490752e-12,1.11875456510761e-09,NA,NA
"ENSG00000105366",62.5196365082202,-4.4874021724041,0.655308466059182,-6.84777079012869,7.50096182217665e-12,1.11875456510761e-09,"SIGLEC8","27181"
"ENSG00000164362",19.0681622436415,-6.69372316296988,0.979292838061942,-6.8352620409407,8.18552660417808e-12,1.20754243113364e-09,"TERT","7015"
"ENSG00000211673",996.097743405004,-5.55001655205229,0.81200991138063,-6.83491232590475,8.20551965900604e-12,1.20754243113364e-09,NA,NA
"ENSG00000111913",1463.74159080745,-2.72159472590832,0.398193390723979,-6.83485660311948,8.20870972244436e-12,1.20754243113364e-09,"RIPOR2","9750"
"ENSG00000244575",384.444011690306,-5.91826917607567,0.866657273613247,-6.82884613822182,8.56003202281032e-12,1.25349996203117e-09,NA,NA
"ENSG00000197794",13.3164226713158,-6.26897494201896,0.918145289907543,-6.82786810641946,8.61857657235363e-12,1.25636227536174e-09,NA,NA
"ENSG00000259772",174.653379307036,-3.05432508841862,0.447853145415013,-6.81992550390211,9.10877326380205e-12,1.3208421743434e-09,"LOC283710","283710"
"ENSG00000007129",127.984245987954,-2.35302764769124,0.34504967071213,-6.81938818499652,9.14290429844107e-12,1.3208421743434e-09,"CEACAM21","90273"
"ENSG00000241163",49.8022473904566,-4.70630179138418,0.69021224912613,-6.81862977271525,9.19129274086683e-12,1.32190485240967e-09,"LINC00877","285286"
"ENSG00000141524",4082.66173714378,-2.33607981415513,0.342784215172925,-6.81501571761886,9.42534601960263e-12,1.34954198830008e-09,"TMC6","11322"
"ENSG00000167984",1298.91791624998,-2.45624777848318,0.360628659287215,-6.81101658237027,9.69114588715074e-12,1.38145998186039e-09,"NLRC3","197358"
"ENSG00000162739",807.115903325587,-3.62421968683973,0.533091559274367,-6.79849384929849,1.0571852570316e-11,1.49726891035364e-09,"SLAMF6","114836"
"ENSG00000185905",270.31680844731,-3.71302325076539,0.546180774770285,-6.79815808662806,1.05965145133049e-11,1.49726891035364e-09,"C16orf54","283897"
"ENSG00000186891",164.005102212379,-3.38263510764969,0.497636390741095,-6.797403024751,1.06521802612071e-11,1.4985617436465e-09,"TNFRSF18","8784"
"ENSG00000253701",68.7382139449226,-5.89517802933835,0.867692969124945,-6.79408297532195,1.09003638436898e-11,1.52386776818513e-09,NA,NA
"ENSG00000204282",1012.16754887036,-2.61840309749754,0.385414343254487,-6.79373547799861,1.09266654597332e-11,1.52386776818513e-09,"TNRC6C-AS1","100131096"
"ENSG00000138964",2132.33026432367,-2.99583792428908,0.441484433106889,-6.78582912472421,1.15421698195115e-11,1.60276958148872e-09,"PARVG","64098"
"ENSG00000211679",3797.68904650866,-5.21171152717519,0.768532636712193,-6.78137957741269,1.1903367451911e-11,1.64277034623676e-09,NA,NA
"ENSG00000146285",291.039305367776,-3.17954394761437,0.46888805733505,-6.78102992361435,1.19322157008754e-11,1.64277034623676e-09,"SCML4","256380"
"ENSG00000211899",8771.92995966476,-5.49169416394719,0.810040458305718,-6.77953071064331,1.20566868145136e-11,1.65284349964413e-09,NA,NA
"ENSG00000267121",852.018677466842,-3.26564497769853,0.482065694140973,-6.77427375021533,1.25032730725113e-11,1.70680273433908e-09,"LOC339192","339192"
"ENSG00000116191",1285.47359989536,-1.73293734780994,0.255940517156716,-6.77085975703032,1.28019325236042e-11,1.74019855772334e-09,"RALGPS2","55103"
"ENSG00000211685",587.346721377182,-5.88850420062879,0.872510367335744,-6.74892175620749,1.48947880420854e-11,2.01617853598246e-09,NA,NA
"ENSG00000226945",28.7771523269342,-3.60998847308001,0.535035547741412,-6.74719369267918,1.50731999938814e-11,2.03179167783633e-09,NA,NA
"ENSG00000144354",237.593698003222,-3.03152415001064,0.449551788865212,-6.74343696343198,1.54683103825754e-11,2.07636286368771e-09,"CDCA7","83879"
"ENSG00000186185",123.113196189369,-3.63464275474662,0.539162945980348,-6.74126955838523,1.57008604019686e-11,2.09883368759261e-09,"KIF18B","146909"
"ENSG00000115165",967.268169070743,-2.76314879243377,0.410125778998968,-6.73732043661835,1.61334127312723e-11,2.14774390310194e-09,"CYTIP","9595"
"ENSG00000131747",352.618110439177,-3.00124925952789,0.445625697103539,-6.73491066389414,1.64030685997269e-11,2.17159402264928e-09,"TOP2A","7153"
"ENSG00000110934",917.249341231608,-2.56601357634432,0.381024067748219,-6.73451835079337,1.64473845768073e-11,2.17159402264928e-09,"BIN2","51411"
"ENSG00000117724",201.252126177603,-2.72749067542221,0.405537095125875,-6.72562561650649,1.74839580617749e-11,2.2990334404822e-09,"CENPF","1063"
"ENSG00000069493",1202.79947639089,-2.40189963030458,0.357280279407993,-6.72273217621887,1.78348226907666e-11,2.33563677969811e-09,"CLEC2D","29121"
"ENSG00000186854",229.279376604407,-2.88669230979195,0.429658821594405,-6.7185686984846,1.83518218416324e-11,2.3936125200406e-09,"TRABD2A","129293"
"ENSG00000166707",158.774438580532,-2.48532856802687,0.370320387690907,-6.7112928443499,1.92907515269911e-11,2.50593085158688e-09,"ZCCHC18","644353"
"ENSG00000184922",2596.72902498505,-2.43903438905101,0.363522064610745,-6.70945350088363,1.95354656313392e-11,2.52741609421897e-09,"FMNL1","752"
"ENSG00000137804",271.882416500042,-2.62516491761704,0.391297332851602,-6.70887506052239,1.96130501475895e-11,2.52741609421897e-09,"NUSAP1","51203"
"ENSG00000120280",85.947211401074,-2.94666261184239,0.439497016300472,-6.70462483828978,2.01924464456596e-11,2.59171256849948e-09,"CXorf21","80231"
"ENSG00000102879",4337.9663752091,-3.32718347203867,0.496908921008273,-6.69576119762051,2.14551846161338e-11,2.74285804600543e-09,"CORO1A","11151"
"ENSG00000163219",1199.08826306523,-2.18504404184662,0.326533798906883,-6.69163207349851,2.20695186846369e-11,2.81024353337653e-09,"ARHGAP25","9938"
"ENSG00000183918",264.547123006327,-3.72766806391935,0.557728162235427,-6.68366476058607,2.3303957838043e-11,2.95574923508029e-09,"SH2D1A","4068"
"ENSG00000205784",43.3345301783473,-3.39172788831687,0.508465925930313,-6.67051166134921,2.54913117617928e-11,3.22050235183497e-09,"ARRDC5","645432"
"ENSG00000005844",2781.00020163782,-3.345789740296,0.501664954005939,-6.66937108837064,2.56901922131826e-11,3.2329501263277e-09,"ITGAL","3683"
"ENSG00000074966",365.105245938043,-2.76113093362602,0.414366653978759,-6.66349694675855,2.67387604250584e-11,3.35181286324389e-09,"TXK","7294"
"ENSG00000198821",735.02250879978,-2.83188493987501,0.425168052884562,-6.66062494738735,2.72665644628226e-11,3.39438803397127e-09,"CD247","919"
"ENSG00000137841",2806.44863489079,-2.79542820354136,0.419702241435714,-6.66050339397469,2.7289126545771e-11,3.39438803397127e-09,"PLCB2","5330"
"ENSG00000121966",6051.35647839072,-2.79662897419599,0.4201397620783,-6.65642537702679,2.80567479379905e-11,3.47644689065501e-09,"CXCR4","7852"
"ENSG00000211632",32.8421166908905,-5.84728619214231,0.880024494624212,-6.64445845298796,3.04333935649775e-11,3.74813272178848e-09,NA,NA
"ENSG00000239961",15.117684348804,-3.81807716055997,0.574646151109784,-6.64422297649834,3.04820826020792e-11,3.74813272178848e-09,"LILRA4","23547"
"ENSG00000177272",223.461252385569,-2.7959309538512,0.42183920145781,-6.62795431100026,3.40370777543137e-11,4.16934789708354e-09,"KCNA3","3738"
"ENSG00000268041",41.9244749439521,-3.62422584414005,0.548713517193633,-6.60495090894784,3.97649091645868e-11,4.85252391532701e-09,"ERFL","390937"
"ENSG00000143167",41.5718951562617,-4.29342580421337,0.650229844558599,-6.60293562367614,4.03094616890291e-11,4.90041365197646e-09,"GPA33","10223"
"ENSG00000226571",15.7418074463651,-6.54917656650286,0.992009139179987,-6.60193168373079,4.05834536263939e-11,4.90096720217514e-09,NA,NA
"ENSG00000185811",1570.72159055279,-2.93814809311772,0.445052266701084,-6.60180458105859,4.06182717587771e-11,4.90096720217514e-09,"IKZF1","10320"
"ENSG00000013725",962.756777682921,-3.48638300279358,0.528239276815788,-6.60000714791486,4.11137958606439e-11,4.94224644569591e-09,"CD6","923"
"ENSG00000132465",6883.13437072491,-4.61022655214335,0.7004015058272,-6.58226247914544,4.63342651977583e-11,5.54908805803339e-09,"JCHAIN","3512"
"ENSG00000182866",1269.94936659549,-3.2787977592097,0.498436026159616,-6.57817169531746,4.7626808871933e-11,5.66507757370513e-09,"LCK","3932"
"ENSG00000058335",39.7297309835288,-2.58449385518344,0.392894543932407,-6.57808537964342,4.76544581100723e-11,5.66507757370513e-09,"RASGRF1","5923"
"ENSG00000076662",1323.42756277575,-2.33276785216522,0.355025648777773,-6.57070231459644,5.00784895094736e-11,5.93135521337207e-09,"ICAM3","3385"
"ENSG00000253209",10.7879823661451,-6.80867520618017,1.03678999797529,-6.56707261786532,5.1314026208807e-11,6.05543101957116e-09,NA,NA
"ENSG00000264198",1388.27823466588,-3.73045921574636,0.569714360018648,-6.54794661595724,5.83335623519872e-11,6.85866439683073e-09,NA,NA
"ENSG00000241755",1121.91397859542,-6.49211183997667,0.991753532735351,-6.54609398977466,5.90614178361305e-11,6.91899140730466e-09,NA,NA
"ENSG00000229474",360.698697476824,-2.76859617140372,0.42424508183235,-6.52593580919295,6.75782592336983e-11,7.88556061176088e-09,"PATL2","197135"
"ENSG00000110324",2066.57750645802,-2.41843889103759,0.370616924355911,-6.52544104735788,6.78017224192253e-11,7.88556061176088e-09,"IL10RA","3587"
"ENSG00000130812",54.6554633343701,-3.58946063598274,0.55041177451915,-6.5214096103205,6.96496901503588e-11,8.07134682692071e-09,"ANGPTL6","83854"
"ENSG00000182010",291.453292845592,-2.87293772757003,0.440602779233353,-6.52047118851344,7.0086869576577e-11,8.09289817304303e-09,"RTKN2","219790"
"ENSG00000023892",2053.91965029159,-2.3301309562768,0.357824064218713,-6.51194592338138,7.41834279066825e-11,8.50692368707329e-09,"DEF6","50619"
"ENSG00000253522",127.728004529403,-3.68063780649681,0.565216213583036,-6.51191122626225,7.420056978109e-11,8.50692368707329e-09,"MIR3142HG","107075116"
"ENSG00000123219",97.8176092668512,-2.2041244444592,0.338800872738008,-6.50566342006927,7.73512423520606e-11,8.82587748877547e-09,"CENPK","64105"
"ENSG00000239862",21.5774871302102,-5.88890315235874,0.905250093784209,-6.50527759432911,7.75500399671762e-11,8.82587748877547e-09,NA,NA
"ENSG00000211648",2162.7568155929,-6.55897075494974,1.00833010953062,-6.50478518191126,7.78044824563023e-11,8.82587748877547e-09,NA,NA
"ENSG00000213654",1670.47049699527,-2.33669642778363,0.359460122094875,-6.50057206392115,8.00151474460781e-11,9.04479996534334e-09,"GPSM3","63940"
"ENSG00000213443",382.573681660894,-2.41942690123141,0.37282797796896,-6.48939200971885,8.61834547262285e-11,9.70415079723823e-09,NA,NA
"ENSG00000135476",140.47678134444,-2.65125135415182,0.408580936245204,-6.4889257401885,8.64505611748004e-11,9.70415079723823e-09,"ESPL1","9700"
"ENSG00000081237",4223.79652143318,-2.93088659607592,0.452035660702748,-6.48375084284165,8.94699293616263e-11,1.00082057094241e-08,"PTPRC","5788"
"ENSG00000134690",146.621536028944,-1.96281258782038,0.30296920274081,-6.47858782365931,9.2585036626961e-11,1.03208288580421e-08,"CDCA8","55143"
"ENSG00000211655",172.867489757343,-7.60970487461646,1.17553221681061,-6.47341243888894,9.58139478905912e-11,1.06439384318734e-08,NA,NA
"ENSG00000160505",20.0686235463867,-6.3221297040279,0.97802129709279,-6.46420453503487,1.01833057752042e-10,1.12737243592432e-08,"NLRP4","147945"
"ENSG00000135451",181.233592921747,-2.44295843380715,0.378172038724802,-6.45991290642432,1.04763257511661e-10,1.15584010410811e-08,"TROAP","10024"
"ENSG00000137571",56.9048793971209,-3.38258531515759,0.524048164499111,-6.45472218835208,1.08417603944857e-10,1.19207560706058e-08,"SLCO5A1","81796"
"ENSG00000235304",34.1892172765591,-6.88291707353866,1.06679354979331,-6.4519672760228,1.10407423265853e-10,1.20982501630365e-08,"LINC01281","286442"
"ENSG00000179088",29.9084754980632,-4.41670269175302,0.685174970807501,-6.446094618062,1.14769028092596e-10,1.25034737390164e-08,"C12orf42","374470"
"ENSG00000092929",2072.82172041666,-1.91232910616683,0.29667160602879,-6.44594584485194,1.14881680740901e-10,1.25034737390164e-08,"UNC13D","201294"
"ENSG00000106948",4761.37106085356,-1.86591632306297,0.289700590517509,-6.44084404429337,1.18810907871987e-10,1.28875831919325e-08,"AKNA","80709"
"ENSG00000140451",176.087668552403,-2.25707182639062,0.350588095969657,-6.43795911024304,1.21090608704986e-10,1.30907887585229e-08,"PIF1","80119"
"ENSG00000163508",289.528343773759,-3.5962768735376,0.558910649179163,-6.43443970663151,1.23929618935837e-10,1.33528983399228e-08,"EOMES","8320"
"ENSG00000126860",383.966857374609,-2.54200191385665,0.395141382630252,-6.43314526293312,1.24990092388783e-10,1.34222693879901e-08,"EVI2A","2123"
"ENSG00000145779",1931.08621955983,-1.42521463899231,0.221690021575022,-6.42886237669477,1.28562455816273e-10,1.37600268324819e-08,"TNFAIP8","25816"
"ENSG00000160185",261.560462951734,-3.1741207287772,0.493800426511013,-6.42794246089298,1.29342678384788e-10,1.37976944597495e-08,"UBASH3A","53347"
"ENSG00000113263",1093.19915719562,-3.13092698310661,0.487119502843493,-6.42743097911345,1.29778489357983e-10,1.37984944328607e-08,"ITK","3702"
"ENSG00000112195",70.6539076332366,-4.31852820619088,0.67262594572432,-6.42040086862908,1.35915955189969e-10,1.44035145144739e-08,"TREML2","79865"
"ENSG00000220517",12.6145379369863,-3.6179837023513,0.563959925969917,-6.41532054982271,1.40526858014923e-10,1.484332215675e-08,NA,NA
"ENSG00000237914",21.0052913149404,-4.0329118848935,0.629260776924317,-6.40896752631786,1.46508392903884e-10,1.54245568163122e-08,"SIRPG-AS1","101929010"
"ENSG00000254395",59.2423793129632,-5.70316223093663,0.890317277076761,-6.40576385270452,1.49618391358562e-10,1.57006713224998e-08,NA,NA
"ENSG00000160683",19.2352724527843,-5.01467154909443,0.783534433464968,-6.400065312916,1.55310501267664e-10,1.62450750286982e-08,"CXCR5","643"
"ENSG00000137078",200.018525790694,-3.54496968469169,0.554333095041387,-6.39501721330028,1.60529270695701e-10,1.67366051285848e-08,"SIT1","27240"
